5  12   100  6
0	200
0	200
0	200
0	200
0	200
0	200
0	35  35  0  0  0  0  0  230
1	41  49  10  10  2  3  9  18  36  0  204
2	35  17  10  7  1  6  1  2  4  8  16  32  0  202
3	55  45  10  13  3  2  21  42  0  197
4	55  20  10  19  6  1  63  149  159
5	15  30  10  26  3  2  21  42  0  199
6	25  30  10  3  6  1  63  99  109
7	20  50  10  5  3  2  21  42  0  198
8	10  43  10  9  1  6  1  2  4  8  16  32  95  105
9	55  60  10  16  6  1  63  97  107
10	30  60  10  16  1  6  1  2  4  8  16  32  124  134
11	20  65  10  12  1  6  1  2  4  8  16  32  67  77
12	50  35  10  19  1  6  1  2  4  8  16  32  0  205
13	30  25  10  23  3  2  21  42  159  169
14	15  10  10  20  6  1  63  32  42
15	30  5  10  8  6  1  63  61  71
16	10  20  10  19  3  2  21  42  75  85
17	5  30  10  2  6  1  63  157  167
18	20  40  10  12  3  2  21  42  87  97
19	15  60  10  17  6  1  63  76  86
20	45  65  10  9  2  3  9  18  36  126  136
21	45  20  10  11  1  6  1  2  4  8  16  32  0  201
22	45  10  10  18  3  2  21  42  97  107
23	55  5  10  29  1  6  1  2  4  8  16  32  68  78
24	65  35  10  3  2  3  9  18  36  153  163
25	65  20  10  6  3  2  21  42  172  182
26	45  30  10  17  1  6  1  2  4  8  16  32  0  208
27	35  40  10  16  1  6  1  2  4  8  16  32  37  47
28	41  37  10  16  6  1  63  39  49
29	64  42  10  9  3  2  21  42  63  73
30	40  60  10  21  3  2  21  42  71  81
31	31  52  10  27  2  3  9  18  36  0  202
32	35  69  10  23  2  3  9  18  36  141  151
33	53  52  10  11  2  3  9  18  36  37  47
34	65  55  10  14  1  6  1  2  4  8  16  32  0  183
35	63  65  10  8  3  2  21  42  143  153
36	2  60  10  5  1  6  1  2  4  8  16  32  41  51
37	20  20  10  8  1  6  1  2  4  8  16  32  0  198
38	5  5  10  16  2  3  9  18  36  83  93
39	60  12  10  31  2  3  9  18  36  44  54
40	40  25  10  9  3  2  21  42  85  95
41	42  7  10  5  1  6  1  2  4  8  16  32  97  107
42	24  12  10  5  6  1  63  31  41
43	23  3  10  7  6  1  63  132  142
44	11  14  10  18  6  1  63  69  79
45	6  38  10  16  2  3  9  18  36  32  42
46	2  48  10  1  6  1  63  117  127
47	8  56  10  27  1  6  1  2  4  8  16  32  51  61
48	13  52  10  36  2  3  9  18  36  0  192
49	6  68  10  30  3  2  21  42  108  118
50	47  47  10  13  1  6  1  2  4  8  16  32  0  203
51	49  58  10  10  3  2  21  42  88  98
52	27  43  10  9  6  1  63  0  208
53	37  31  10  14  1  6  1  2  4  8  16  32  95  105
54	57  29  10  18  3  2  21  42  140  150
55	63  23  10  2  6  1  63  136  146
56	53  12  10  6  1  6  1  2  4  8  16  32  130  140
57	32  12  10  7  1  6  1  2  4  8  16  32  101  111
58	36  26  10  18  2  3  9  18  36  200  210
59	21  24  10  28  6  1  63  0  202
60	17  34  10  3  3  2  21  42  162  172
61	12  24  10  13  1  6  1  2  4  8  16  32  76  86
62	24  58  10  19  6  1  63  58  68
63	27  69  10  10  3  2  21  42  34  44
64	15  77  10  9  6  1  63  73  83
65	62  77  10  20  3  2  21  42  51  61
66	49  73  10  25  6  1  63  127  137
67	67  5  10  25  2  3  9  18  36  83  93
68	56  39  10  36  2  3  9  18  36  142  152
69	37  47  10  6  6  1  63  50  60
70	37  56  10  5  1  6  1  2  4  8  16  32  182  192
71	57  68  10  15  3  2  21  42  77  87
72	47  16  10  25  3  2  21  42  0  197
73	44  17  10  9  1  6  1  2  4  8  16  32  78  88
74	46  13  10  8  1  6  1  2  4  8  16  32  149  159
75	49  11  10  18  6  1  63  0  192
76	49  42  10  13  3  2  21  42  73  83
77	53  43  10  14  2  3  9  18  36  179  189
78	61  52  10  3  6  1  63  96  106
79	57  48  10  23  3  2  21  42  92  102
80	56  37  10  6  6  1  63  182  192
81	55  54  10  26  6  1  63  94  104
82	15  47  10  16  1  6  1  2  4  8  16  32  0  196
83	14  37  10  11  2  3  9  18  36  0  198
84	11  31  10  7  2  3  9  18  36  101  111
85	16  22  10  41  2  3  9  18  36  0  196
86	4  18  10  35  2  3  9  18  36  94  104
87	28  18  10  26  1  6  1  2  4  8  16  32  93  103
88	26  52  10  9  3  2  21  42  74  84
89	26  35  10  15  6  1  63  176  186
90	31  67  10  3  2  3  9  18  36  95  105
91	15  19  10  1  2  3  9  18  36  0  194
92	22  22  10  2  2  3  9  18  36  18  28
93	18  24  10  22  2  3  9  18  36  188  198
94	26  27  10  27  6  1  63  0  207
95	25  24  10  20  2  3  9  18  36  0  205
96	22  27  10  11  3  2  21  42  0  204
97	25  21  10  12  1  6  1  2  4  8  16  32  133  143
98	19  21  10  10  2  3  9  18  36  0  198
99	20  26  10  9  2  3  9  18  36  83  93
100	18  18  10  17  3  2  21  42  185  195
