5  9   100  6
0	200
0	200
0	200
0	200
0	200
0	200
0	35  35  0  0  0  0  0  230
1	41  49  10  10  1  6  1  2  4  8  16  32  0  204
2	35  17  10  7  2  3  9  18  36  0  202
3	55  45  10  13  3  2  21  42  0  197
4	55  20  10  19  3  2  21  42  149  159
5	15  30  10  26  6  1  63  0  199
6	25  30  10  3  2  3  9  18  36  99  109
7	20  50  10  5  2  3  9  18  36  0  198
8	10  43  10  9  1  6  1  2  4  8  16  32  95  105
9	55  60  10  16  3  2  21  42  97  107
10	30  60  10  16  2  3  9  18  36  124  134
11	20  65  10  12  1  6  1  2  4  8  16  32  67  77
12	50  35  10  19  6  1  63  0  205
13	30  25  10  23  6  1  63  159  169
14	15  10  10  20  6  1  63  0  187
15	30  5  10  8  6  1  63  61  71
16	10  20  10  19  6  1  63  0  190
17	5  30  10  2  1  6  1  2  4  8  16  32  157  167
18	20  40  10  12  2  3  9  18  36  0  204
19	15  60  10  17  6  1  63  0  187
20	45  65  10  9  3  2  21  42  0  188
21	45  20  10  11  6  1  63  0  201
22	45  10  10  18  6  1  63  97  107
23	55  5  10  29  6  1  63  68  78
24	65  35  10  3  6  1  63  0  190
25	65  20  10  6  3  2  21  42  172  182
26	45  30  10  17  2  3  9  18  36  0  208
27	35  40  10  16  1  6  1  2  4  8  16  32  37  47
28	41  37  10  16  2  3  9  18  36  0  213
29	64  42  10  9  2  3  9  18  36  0  190
30	40  60  10  21  1  6  1  2  4  8  16  32  71  81
31	31  52  10  27  6  1  63  0  202
32	35  69  10  23  6  1  63  0  186
33	53  52  10  11  2  3  9  18  36  37  47
34	65  55  10  14  2  3  9  18  36  0  183
35	63  65  10  8  6  1  63  143  153
36	2  60  10  5  2  3  9  18  36  41  51
37	20  20  10  8  1  6  1  2  4  8  16  32  0  198
38	5  5  10  16  1  6  1  2  4  8  16  32  83  93
39	60  12  10  31  1  6  1  2  4  8  16  32  44  54
40	40  25  10  9  3  2  21  42  85  95
41	42  7  10  5  1  6  1  2  4  8  16  32  97  107
42	24  12  10  5  3  2  21  42  31  41
43	23  3  10  7  1  6  1  2  4  8  16  32  0  185
44	11  14  10  18  6  1  63  69  79
45	6  38  10  16  6  1  63  32  42
46	2  48  10  1  2  3  9  18  36  0  184
47	8  56  10  27  6  1  63  0  185
48	13  52  10  36  1  6  1  2  4  8  16  32  0  192
49	6  68  10  30  3  2  21  42  108  118
50	47  47  10  13  3  2  21  42  0  203
51	49  58  10  10  2  3  9  18  36  0  193
52	27  43  10  9  2  3  9  18  36  0  208
53	37  31  10  14  3  2  21  42  95  105
54	57  29  10  18  6  1  63  0  197
55	63  23  10  2  3  2  21  42  136  146
56	53  12  10  6  1  6  1  2  4  8  16  32  130  140
57	32  12  10  7  3  2  21  42  0  196
58	36  26  10  18  1  6  1  2  4  8  16  32  200  210
59	21  24  10  28  3  2  21  42  0  202
60	17  34  10  3  6  1  63  0  201
61	12  24  10  13  3  2  21  42  0  194
62	24  58  10  19  1  6  1  2  4  8  16  32  58  68
63	27  69  10  10  3  2  21  42  0  185
64	15  77  10  9  2  3  9  18  36  73  83
65	62  77  10  20  2  3  9  18  36  51  61
66	49  73  10  25  2  3  9  18  36  127  137
67	67  5  10  25  3  2  21  42  83  93
68	56  39  10  36  2  3  9  18  36  142  152
69	37  47  10  6  3  2  21  42  50  60
70	37  56  10  5  3  2  21  42  182  192
71	57  68  10  15  1  6  1  2  4  8  16  32  0  180
72	47  16  10  25  1  6  1  2  4  8  16  32  0  197
73	44  17  10  9  2  3  9  18  36  0  199
74	46  13  10  8  6  1  63  149  159
75	49  11  10  18  6  1  63  0  192
76	49  42  10  13  3  2  21  42  73  83
77	53  43  10  14  2  3  9  18  36  179  189
78	61  52  10  3  1  6  1  2  4  8  16  32  96  106
79	57  48  10  23  3  2  21  42  92  102
80	56  37  10  6  6  1  63  182  192
81	55  54  10  26  2  3  9  18  36  0  192
82	15  47  10  16  2  3  9  18  36  0  196
83	14  37  10  11  6  1  63  0  198
84	11  31  10  7  1  6  1  2  4  8  16  32  101  111
85	16  22  10  41  1  6  1  2  4  8  16  32  0  196
86	4  18  10  35  3  2  21  42  0  184
87	28  18  10  26  3  2  21  42  93  103
88	26  52  10  9  3  2  21  42  74  84
89	26  35  10  15  1  6  1  2  4  8  16  32  0  211
90	31  67  10  3  2  3  9  18  36  0  187
91	15  19  10  1  1  6  1  2  4  8  16  32  0  194
92	22  22  10  2  1  6  1  2  4  8  16  32  18  28
93	18  24  10  22  1  6  1  2  4  8  16  32  188  198
94	26  27  10  27  2  3  9  18  36  0  207
95	25  24  10  20  3  2  21  42  0  205
96	22  27  10  11  2  3  9  18  36  0  204
97	25  21  10  12  6  1  63  0  202
98	19  21  10  10  1  6  1  2  4  8  16  32  0  198
99	20  26  10  9  3  2  21  42  83  93
100	18  18  10  17  6  1  63  185  195
