5  7   100  4
0	200
0	200
0	200
0	200
0	40  50  0  0  0  0  0  240
1	25  85  10  20  1  4  1  2  4  8  0  191
2	22  75  10  30  4  1  15  0  199
3	22  85  10  10  4  1  15  0  190
4	20  80  10  40  1  4  1  2  4  8  141  171
5	20  85  10  20  2  2  5  10  0  189
6	18  75  10  20  1  4  1  2  4  8  0  196
7	15  75  10  20  1  4  1  2  4  8  0  194
8	15  80  10  10  2  2  5  10  91  121
9	10  35  10  20  2  2  5  10  91  121
10	10  40  10  30  1  4  1  2  4  8  0  198
11	8  40  10  40  1  4  1  2  4  8  59  89
12	8  45  10  20  2  2  5  10  0  197
13	5  35  10  10  4  1  15  142  172
14	5  45  10  10  4  1  15  0  194
15	2  40  10  20  1  4  1  2  4  8  58  88
16	0  40  10  20  4  1  15  0  188
17	0  45  10  20  2  2  5  10  0  189
18	44  5  10  20  1  4  1  2  4  8  0  184
19	42  10  10  40  4  1  15  0  189
20	42  15  10  10  1  4  1  2  4  8  0  194
21	40  5  10  10  1  4  1  2  4  8  0  185
22	40  15  10  40  4  1  15  0  195
23	38  5  10  30  2  2  5  10  65  95
24	38  15  10  10  4  1  15  0  194
25	35  5  10  20  4  1  15  154  184
26	95  30  10  30  4  1  15  0  171
27	95  35  10  20  2  2  5  10  0  172
28	92  30  10  10  1  4  1  2  4  8  0  174
29	90  35  10  10  1  4  1  2  4  8  0  177
30	88  30  10  10  2  2  5  10  0  178
31	88  35  10  20  1  4  1  2  4  8  0  179
32	87  30  10  10  4  1  15  0  178
33	85  25  10  10  1  4  1  2  4  8  0  178
34	85  35  10  30  1  4  1  2  4  8  0  182
35	67  85  10  20  2  2  5  10  0  185
36	65  85  10  40  4  1  15  0  186
37	65  82  10  10  2  2  5  10  0  189
38	62  80  10  30  2  2  5  10  75  105
39	60  80  10  10  4  1  15  0  193
40	60  85  10  30  4  1  15  0  189
41	58  75  10  20  2  2  5  10  0  199
42	55  80  10  10  2  2  5  10  0  196
43	55  85  10  20  1  4  1  2  4  8  0  191
44	55  82  10  10  4  1  15  64  94
45	20  82  10  10  4  1  15  0  192
46	18  80  10  10  1  4  1  2  4  8  0  192
47	2  45  10  10  4  1  15  0  191
48	42  5  10  10  4  1  15  0  184
49	42  12  10  10  2  2  5  10  0  191
50	72  35  10  30  1  4  1  2  4  8  0  194
51	55  20  10  19  2  2  5  10  0  196
52	25  30  10  3  1  4  1  2  4  8  0  205
53	20  50  10  5  4  1  15  91  121
54	55  60  10  16  2  2  5  10  0  211
55	30  60  10  16  2  2  5  10  140  170
56	50  35  10  19  4  1  15  0  211
57	30  25  10  23  4  1  15  0  203
58	15  10  10  20  4  1  15  152  182
59	10  20  10  19  1  4  1  2  4  8  0  187
60	15  60  10  17  4  1  15  0  203
61	45  65  10  9  4  1  15  0  214
62	65  35  10  3  4  1  15  52  82
63	65  20  10  6  2  2  5  10  0  190
64	45  30  10  17  2  2  5  10  0  209
65	35  40  10  16  1  4  1  2  4  8  0  218
66	41  37  10  16  2  2  5  10  0  216
67	64  42  10  9  1  4  1  2  4  8  70  100
68	40  60  10  21  4  1  15  0  220
69	31  52  10  27  1  4  1  2  4  8  41  71
70	35  69  10  23  4  1  15  0  210
71	65  55  10  14  4  1  15  0  204
72	63  65  10  8  1  4  1  2  4  8  0  202
73	2  60  10  5  2  2  5  10  0  190
74	20  20  10  8  2  2  5  10  141  171
75	5  5  10  16  4  1  15  0  172
76	60  12  10  31  1  4  1  2  4  8  75  105
77	23  3  10  7  2  2  5  10  150  180
78	8  56  10  27  2  2  5  10  0  197
79	6  68  10  30  1  4  1  2  4  8  89  119
80	47  47  10  13  4  1  15  0  222
81	49  58  10  10  2  2  5  10  0  217
82	27  43  10  9  2  2  5  10  0  215
83	37  31  10  14  1  4  1  2  4  8  0  210
84	57  29  10  18  2  2  5  10  96  126
85	63  23  10  2  4  1  15  0  194
86	21  24  10  28  4  1  15  0  197
87	12  24  10  13  1  4  1  2  4  8  90  120
88	24  58  10  19  2  2  5  10  0  212
89	67  5  10  25  2  2  5  10  0  177
90	37  47  10  6  1  4  1  2  4  8  0  225
91	49  42  10  13  1  4  1  2  4  8  0  217
92	53  43  10  14  2  2  5  10  14  44
93	61  52  10  3  2  2  5  10  0  208
94	57  48  10  23  4  1  15  0  212
95	56  37  10  6  2  2  5  10  0  209
96	55  54  10  26  2  2  5  10  0  214
97	4  18  10  35  4  1  15  0  181
98	26  52  10  9  1  4  1  2  4  8  0  215
99	26  35  10  15  1  4  1  2  4  8  77  107
100	31  67  10  3  1  4  1  2  4  8  180  210
