5  11   100  4
0	200
0	200
0	200
0	200
0	40  50  0  0  0  0  0  240
1	25  85  10  20  4  1  15  71  191
2	22  75  10  30  2  2  5  10  30  150
3	22  85  10  10  1  4  1  2  4  8  64  184
4	20  80  10  40  4  1  15  151  161
5	20  85  10  20  1  4  1  2  4  8  40  160
6	18  75  10  20  2  2  5  10  96  123
7	15  75  10  20  4  1  15  35  155
8	15  80  10  10  2  2  5  10  101  111
9	10  35  10  20  4  1  15  101  111
10	10  40  10  30  1  4  1  2  4  8  123  144
11	8  40  10  40  1  4  1  2  4  8  69  79
12	8  45  10  20  1  4  1  2  4  8  32  152
13	5  35  10  10  4  1  15  152  162
14	5  45  10  10  4  1  15  35  117
15	2  40  10  20  1  4  1  2  4  8  68  78
16	0  40  10  20  4  1  15  59  114
17	0  45  10  20  1  4  1  2  4  8  147  180
18	44  5  10  20  1  4  1  2  4  8  79  124
19	42  10  10  40  1  4  1  2  4  8  58  115
20	42  15  10  10  4  1  15  111  162
21	40  5  10  10  2  2  5  10  45  165
22	40  15  10  40  1  4  1  2  4  8  94  119
23	38  5  10  30  4  1  15  75  85
24	38  15  10  10  1  4  1  2  4  8  128  194
25	35  5  10  20  2  2  5  10  171  181
26	95  30  10  30  1  4  1  2  4  8  58  171
27	95  35  10  20  2  2  5  10  60  93
28	92  30  10  10  1  4  1  2  4  8  55  120
29	90  35  10  10  2  2  5  10  52  112
30	88  30  10  10  2  2  5  10  75  102
31	88  35  10  20  4  1  15  50  170
32	87  30  10  10  4  1  15  116  175
33	85  25  10  10  2  2  5  10  51  85
34	85  35  10  30  4  1  15  62  182
35	67  85  10  20  2  2  5  10  138  169
36	65  85  10  40  4  1  15  43  78
37	65  82  10  10  1  4  1  2  4  8  69  189
38	62  80  10  30  2  2  5  10  85  95
39	60  80  10  10  2  2  5  10  36  74
40	60  85  10  30  2  2  5  10  87  112
41	58  75  10  20  1  4  1  2  4  8  92  121
42	55  80  10  10  2  2  5  10  33  66
43	55  85  10  20  2  2  5  10  117  168
44	55  82  10  10  1  4  1  2  4  8  74  84
45	20  82  10  10  2  2  5  10  37  72
46	18  80  10  10  1  4  1  2  4  8  98  157
47	2  45  10  10  1  4  1  2  4  8  38  109
48	42  5  10  10  1  4  1  2  4  8  64  184
49	42  12  10  10  4  1  15  109  128
50	72  35  10  30  2  2  5  10  71  191
51	55  20  10  19  4  1  15  69  126
52	25  30  10  3  2  2  5  10  25  145
53	20  50  10  5  1  4  1  2  4  8  101  111
54	55  60  10  16  4  1  15  127  180
55	30  60  10  16  1  4  1  2  4  8  150  160
56	50  35  10  19  2  2  5  10  130  159
57	30  25  10  23  2  2  5  10  82  139
58	15  10  10  20  1  4  1  2  4  8  172  182
59	10  20  10  19  4  1  15  42  162
60	15  60  10  17  4  1  15  137  202
61	45  65  10  9  4  1  15  55  106
62	65  35  10  3  2  2  5  10  62  72
63	65  20  10  6  1  4  1  2  4  8  39  108
64	45  30  10  17  4  1  15  53  82
65	35  40  10  16  2  2  5  10  11  43
66	41  37  10  16  1  4  1  2  4  8  134  161
67	64  42  10  9  1  4  1  2  4  8  80  90
68	40  60  10  21  1  4  1  2  4  8  144  173
69	31  52  10  27  1  4  1  2  4  8  51  61
70	35  69  10  23  2  2  5  10  172  210
71	65  55  10  14  4  1  15  52  107
72	63  65  10  8  2  2  5  10  27  147
73	2  60  10  5  2  2  5  10  65  118
74	20  20  10  8  2  2  5  10  151  161
75	5  5  10  16  2  2  5  10  57  172
76	60  12  10  31  4  1  15  85  95
77	23  3  10  7  1  4  1  2  4  8  163  173
78	8  56  10  27  4  1  15  90  119
79	6  68  10  30  4  1  15  99  109
80	47  47  10  13  2  2  5  10  190  222
81	49  58  10  10  4  1  15  80  121
82	27  43  10  9  2  2  5  10  14  134
83	37  31  10  14  4  1  15  19  139
84	57  29  10  18  4  1  15  106  116
85	63  23  10  2  4  1  15  42  162
86	21  24  10  28  4  1  15  77  126
87	12  24  10  13  1  4  1  2  4  8  100  110
88	24  58  10  19  4  1  15  67  96
89	67  5  10  25  2  2  5  10  105  177
90	37  47  10  6  4  1  15  74  127
91	49  42  10  13  2  2  5  10  97  217
92	53  43  10  14  4  1  15  15  25
93	61  52  10  3  2  2  5  10  173  208
94	57  48  10  23  2  2  5  10  50  170
95	56  37  10  6  4  1  15  20  140
96	55  54  10  26  1  4  1  2  4  8  87  207
97	4  18  10  35  1  4  1  2  4  8  112  157
98	26  52  10  9  1  4  1  2  4  8  14  134
99	26  35  10  15  1  4  1  2  4  8  87  97
100	31  67  10  3  4  1  15  200  210
