5  9   100  6
0	200
0	200
0	200
0	200
0	200
0	200
0	35  35  0  0  0  0  0  230
1	41  49  10  10  1  6  1  2  4  8  16  32  151  181
2	35  17  10  7  2  3  9  18  36  40  70
3	55  45  10  13  1  6  1  2  4  8  16  32  106  136
4	55  20  10  19  1  6  1  2  4  8  16  32  139  169
5	15  30  10  26  3  2  21  42  24  54
6	25  30  10  3  6  1  63  89  119
7	20  50  10  5  1  6  1  2  4  8  16  32  71  101
8	10  43  10  9  2  3  9  18  36  85  115
9	55  60  10  16  2  3  9  18  36  87  117
10	30  60  10  16  1  6  1  2  4  8  16  32  114  144
11	20  65  10  12  3  2  21  42  57  87
12	50  35  10  19  6  1  63  53  83
13	30  25  10  23  1  6  1  2  4  8  16  32  149  179
14	15  10  10  20  6  1  63  32  62
15	30  5  10  8  2  3  9  18  36  51  81
16	10  20  10  19  6  1  63  65  95
17	5  30  10  2  3  2  21  42  147  177
18	20  40  10  12  2  3  9  18  36  77  107
19	15  60  10  17  2  3  9  18  36  66  96
20	45  65  10  9  6  1  63  116  146
21	45  20  10  11  2  3  9  18  36  52  82
22	45  10  10  18  3  2  21  42  87  117
23	55  5  10  29  2  3  9  18  36  58  88
24	65  35  10  3  2  3  9  18  36  143  173
25	65  20  10  6  6  1  63  156  186
26	45  30  10  17  6  1  63  122  152
27	35  40  10  16  3  2  21  42  27  57
28	41  37  10  16  2  3  9  18  36  29  59
29	64  42  10  9  2  3  9  18  36  53  83
30	40  60  10  21  3  2  21  42  61  91
31	31  52  10  27  1  6  1  2  4  8  16  32  40  70
32	35  69  10  23  1  6  1  2  4  8  16  32  131  161
33	53  52  10  11  6  1  63  27  57
34	65  55  10  14  3  2  21  42  107  137
35	63  65  10  8  3  2  21  42  133  163
36	2  60  10  5  3  2  21  42  41  71
37	20  20  10  8  1  6  1  2  4  8  16  32  124  154
38	5  5  10  16  3  2  21  42  73  103
39	60  12  10  31  1  6  1  2  4  8  16  32  34  64
40	40  25  10  9  3  2  21  42  75  105
41	42  7  10  5  2  3  9  18  36  87  117
42	24  12  10  5  2  3  9  18  36  25  55
43	23  3  10  7  1  6  1  2  4  8  16  32  122  152
44	11  14  10  18  6  1  63  59  89
45	6  38  10  16  1  6  1  2  4  8  16  32  29  59
46	2  48  10  1  1  6  1  2  4  8  16  32  107  137
47	8  56  10  27  3  2  21  42  41  71
48	13  52  10  36  1  6  1  2  4  8  16  32  155  185
49	6  68  10  30  2  3  9  18  36  98  128
50	47  47  10  13  2  3  9  18  36  114  144
51	49  58  10  10  6  1  63  78  108
52	27  43  10  9  2  3  9  18  36  42  72
53	37  31  10  14  3  2  21  42  85  115
54	57  29  10  18  1  6  1  2  4  8  16  32  130  160
55	63  23  10  2  2  3  9  18  36  126  156
56	53  12  10  6  3  2  21  42  120  150
57	32  12  10  7  1  6  1  2  4  8  16  32  91  121
58	36  26  10  18  3  2  21  42  180  210
59	21  24  10  28  1  6  1  2  4  8  16  32  17  47
60	17  34  10  3  3  2  21  42  152  182
61	12  24  10  13  1  6  1  2  4  8  16  32  66  96
62	24  58  10  19  3  2  21  42  48  78
63	27  69  10  10  3  2  21  42  34  64
64	15  77  10  9  3  2  21  42  63  93
65	62  77  10  20  2  3  9  18  36  49  79
66	49  73  10  25  2  3  9  18  36  117  147
67	67  5  10  25  2  3  9  18  36  73  103
68	56  39  10  36  1  6  1  2  4  8  16  32  132  162
69	37  47  10  6  1  6  1  2  4  8  16  32  40  70
70	37  56  10  5  2  3  9  18  36  168  198
71	57  68  10  15  1  6  1  2  4  8  16  32  67  97
72	47  16  10  25  6  1  63  25  55
73	44  17  10  9  1  6  1  2  4  8  16  32  68  98
74	46  13  10  8  3  2  21  42  139  169
75	49  11  10  18  6  1  63  59  89
76	49  42  10  13  6  1  63  63  93
77	53  43  10  14  6  1  63  169  199
78	61  52  10  3  3  2  21  42  86  116
79	57  48  10  23  6  1  63  82  112
80	56  37  10  6  1  6  1  2  4  8  16  32  168  198
81	55  54  10  26  6  1  63  84  114
82	15  47  10  16  6  1  63  45  75
83	14  37  10  11  6  1  63  34  64
84	11  31  10  7  2  3  9  18  36  91  121
85	16  22  10  41  6  1  63  81  111
86	4  18  10  35  3  2  21  42  84  114
87	28  18  10  26  3  2  21  42  83  113
88	26  52  10  9  1  6  1  2  4  8  16  32  64  94
89	26  35  10  15  2  3  9  18  36  166  196
90	31  67  10  3  3  2  21  42  85  115
91	15  19  10  1  6  1  63  150  180
92	22  22  10  2  6  1  63  18  48
93	18  24  10  22  6  1  63  169  199
94	26  27  10  27  2  3  9  18  36  90  120
95	25  24  10  20  6  1  63  29  59
96	22  27  10  11  6  1  63  125  155
97	25  21  10  12  6  1  63  123  153
98	19  21  10  10  3  2  21  42  48  78
99	20  26  10  9  1  6  1  2  4  8  16  32  73  103
100	18  18  10  17  2  3  9  18  36  165  195
